subject,stage,network,coupling_z
sub-17,N1,Vis,-0.25761358738053924
sub-17,N1,Vis,0.5846193754210861
sub-17,N1,Vis,0.9161806686739037
sub-17,N1,Vis,-0.8650834938046503
sub-17,N1,Vis,-0.05217193433120243
sub-17,N1,Vis,0.2277495446188962
sub-17,N1,Vis,-0.35316660846853476
sub-17,N1,Vis,0.4301743885826932
sub-17,N1,SomMot,0.6946797311607296
sub-17,N1,SomMot,0.45860658607541405
sub-17,N1,SomMot,-0.08693134485517305
sub-17,N1,SomMot,-0.0001748707679210664
sub-17,N1,SomMot,0.5157001800936324
sub-17,N1,SomMot,-0.13041052094320807
sub-17,N1,SomMot,0.034766783382008025
sub-17,N1,SomMot,0.38762813549548286
sub-17,N1,SomMot,0.6260141341930456
sub-17,N1,SomMot,0.5231986396442552
sub-17,N1,DorsAttn,1.0576456347813228
sub-17,N1,DorsAttn,0.34861921528864565
sub-17,N1,DorsAttn,-0.20197039303439723
sub-17,N1,DorsAttn,0.23074742596813727
sub-17,N1,DorsAttn,0.35670182701182324
sub-17,N1,DorsAttn,0.0620006406683554
sub-17,N1,DorsAttn,0.17672260322582417
sub-17,N1,DorsAttn,0.29247437705608953
sub-17,N1,DorsAttn,0.3640474563968007
sub-17,N1,DorsAttn,0.362667331909056
sub-17,N1,SalVentAttn,0.9815356771523505
sub-17,N1,SalVentAttn,0.30999245490223537
sub-17,N1,SalVentAttn,0.2197487280888102
sub-17,N1,SalVentAttn,-0.03451743054648468
sub-17,N1,SalVentAttn,0.42502595419585365
sub-17,N1,SalVentAttn,0.19341451425726292
sub-17,N1,SalVentAttn,0.16936291511567209
sub-17,N1,SalVentAttn,0.3374380261104128
sub-17,N1,SalVentAttn,0.7253201066284602
sub-17,N1,SalVentAttn,0.39962804268743324
sub-17,N1,Limbic,0.9738995673569351
sub-17,N1,Limbic,0.5472217193792567
sub-17,N1,Limbic,0.021899209971055576
sub-17,N1,Limbic,1.0723779956593606
sub-17,N1,Limbic,0.6956491558983267
sub-17,N1,Limbic,1.1785066245698328
sub-17,N1,Limbic,0.6261970699708949
sub-17,N1,Limbic,0.2976539957607427
sub-17,N1,Limbic,0.6792162595385495
sub-17,N1,Limbic,0.5414525907897231
sub-17,N1,Cont,1.294403315454012
sub-17,N1,Cont,0.4096965061619308
sub-17,N1,Cont,0.1550233735719222
sub-17,N1,Cont,0.3811956030825537
sub-17,N1,Cont,0.41613356994349543
sub-17,N1,Cont,0.5526211475133318
sub-17,N1,Cont,0.9160879507507528
sub-17,N1,Cont,0.12338673721154594
sub-17,N1,Cont,1.0161211127187093
sub-17,N1,Cont,0.3899240978979662
sub-17,N1,Default,1.3437540744607865
sub-17,N1,Default,0.4373094048826102
sub-17,N1,Default,-0.06154618035871386
sub-17,N1,Default,0.7114998672953412
sub-17,N1,Default,0.6126131952349206
sub-17,N1,Default,0.7515442221864618
sub-17,N1,Default,0.7018066971651375
sub-17,N1,Default,0.36913099869774896
sub-17,N1,Default,0.7933145773854829
sub-17,N1,Default,0.25326505668501426
sub-17,Wake,Vis,0.2418014747070023
sub-17,Wake,SomMot,0.0712680403274355
sub-17,Wake,DorsAttn,-0.38780988380951453
sub-17,Wake,SalVentAttn,0.19246212255585293
sub-17,Wake,Limbic,0.2902874518707825
sub-17,Wake,Cont,0.739823937909863
sub-17,Wake,Default,1.0358499345732692
sub-17,N1,Vis,-0.14883284467185212
sub-17,N1,Vis,0.3201247091491699
sub-17,N1,Vis,0.7322583399265498
sub-17,N1,SomMot,0.2605743063609659
sub-17,N1,SomMot,0.5961581375149382
sub-17,N1,SomMot,0.6332775302498326
sub-17,N1,DorsAttn,-0.03897666660258071
sub-17,N1,DorsAttn,0.17461905980329692
sub-17,N1,DorsAttn,0.7245888281205529
sub-17,N1,SalVentAttn,0.3402435350165802
sub-17,N1,SalVentAttn,0.6104457625802894
sub-17,N1,SalVentAttn,0.7808927561300463
sub-17,N1,Limbic,0.26219425709478245
sub-17,N1,Limbic,0.7642702174578483
sub-17,N1,Limbic,1.077719528477626
sub-17,N1,Cont,0.23904191329927532
sub-17,N1,Cont,0.4824887955537244
sub-17,N1,Cont,1.0443549469031022
sub-17,N1,Default,-0.014059299905164257
sub-17,N1,Default,0.4516173610372879
sub-17,N1,Default,1.1980672378494304
sub-17,N2,Vis,0.042922966595707185
sub-17,N2,Vis,0.004650429373718245
sub-17,N2,Vis,0.2980843162027367
sub-17,N2,Vis,0.6290393142191419
sub-17,N2,Vis,-0.009214448692687121
sub-17,N2,SomMot,-0.02943701888985237
sub-17,N2,SomMot,0.2027878806516759
sub-17,N2,SomMot,0.6909751289393609
sub-17,N2,SomMot,0.6266937282864289
sub-17,N2,SomMot,0.06352894672997944
sub-17,N2,DorsAttn,-0.10465530603674729
sub-17,N2,DorsAttn,0.11579067575868533
sub-17,N2,DorsAttn,0.3820128636381263
sub-17,N2,DorsAttn,0.7300643054918756
sub-17,N2,DorsAttn,0.1139137798455156
sub-17,N2,SalVentAttn,0.024208901387481017
sub-17,N2,SalVentAttn,0.40435263800016613
sub-17,N2,SalVentAttn,1.3194333357549854
sub-17,N2,SalVentAttn,0.5162113324286299
sub-17,N2,SalVentAttn,0.17447686836668397
sub-17,N2,Limbic,-0.07352618466562762
sub-17,N2,Limbic,0.12130721672772508
sub-17,N2,Limbic,0.6072951457295674
sub-17,N2,Limbic,0.46553230460054296
sub-17,N2,Limbic,0.31227947741190915
sub-17,N2,Cont,-0.05243866451245164
sub-17,N2,Cont,-0.020960310095389668
sub-17,N2,Cont,0.5172377767562684
sub-17,N2,Cont,0.7550993821921
sub-17,N2,Cont,0.4355711179947356
sub-17,N2,Default,0.1459179971433979
sub-17,N2,Default,0.11836418500074426
sub-17,N2,Default,0.9481794058588764
sub-17,N2,Default,0.7348503714560779
sub-17,N2,Default,0.06110001521234792
sub-17,Wake,Vis,0.6535654253096199
sub-17,Wake,Vis,0.6582372141025526
sub-17,Wake,Vis,0.06340696190516333
sub-17,Wake,SomMot,0.31456023145278306
sub-17,Wake,SomMot,0.545970877099502
sub-17,Wake,SomMot,0.19097025297155593
sub-17,Wake,DorsAttn,0.7020248895366081
sub-17,Wake,DorsAttn,0.6697436232745285
sub-17,Wake,DorsAttn,0.06944238411822214
sub-17,Wake,SalVentAttn,0.9366268570747754
sub-17,Wake,SalVentAttn,0.5293400809492625
sub-17,Wake,SalVentAttn,0.332919571244016
sub-17,Wake,Limbic,0.9022354696887753
sub-17,Wake,Limbic,0.32564240752605206
sub-17,Wake,Limbic,-0.16440336468341288
sub-17,Wake,Cont,1.0324987737679048
sub-17,Wake,Cont,0.5832723248829346
sub-17,Wake,Cont,0.37260582148945287
sub-17,Wake,Default,0.8097322752832115
sub-17,Wake,Default,0.6698263297801462
sub-17,Wake,Default,0.217018038023209
sub-17,N1,Vis,0.5374887532697803
sub-17,N1,Vis,1.250276981375644
sub-17,N1,Vis,-0.03230636706391183
sub-17,N1,Vis,0.035370088855718615
sub-17,N1,Vis,0.31112420365951843
sub-17,N1,Vis,-0.01801748029143895
sub-17,N1,SomMot,0.5996080894362157
sub-17,N1,SomMot,0.8161419897952435
sub-17,N1,SomMot,0.22356191906318587
sub-17,N1,SomMot,0.013561272344157124
sub-17,N1,SomMot,0.20491221006793073
sub-17,N1,SomMot,-0.09916888021762257
sub-17,N1,DorsAttn,0.049265657743271275
sub-17,N1,DorsAttn,0.5323001661235157
sub-17,N1,DorsAttn,0.2612391440554531
sub-17,N1,DorsAttn,0.14385759662850103
sub-17,N1,DorsAttn,0.306971920067821
sub-17,N1,DorsAttn,0.023157592433848635
sub-17,N1,SalVentAttn,0.6517457395874668
sub-17,N1,SalVentAttn,0.9545126299829555
sub-17,N1,SalVentAttn,0.4647344869325082
sub-17,N1,SalVentAttn,0.29457638430980054
sub-17,N1,SalVentAttn,0.3565009975320894
sub-17,N1,SalVentAttn,0.21664161379371802
sub-17,N1,Limbic,0.2245556503017346
sub-17,N1,Limbic,0.1687573801763476
sub-17,N1,Limbic,0.34002241563541
sub-17,N1,Limbic,0.5716101877799697
sub-17,N1,Limbic,-0.3964556633602455
sub-17,N1,Limbic,0.2603863263321981
sub-17,N1,Cont,0.2776682192653031
sub-17,N1,Cont,0.6878975435897784
sub-17,N1,Cont,0.5460150055183125
sub-17,N1,Cont,0.6093003940553103
sub-17,N1,Cont,0.6193070189670962
sub-17,N1,Cont,0.3823514023139917
sub-17,N1,Default,0.3099409939413457
sub-17,N1,Default,0.7499569597679245
sub-17,N1,Default,0.4043095135334971
sub-17,N1,Default,0.5728529398181077
sub-17,N1,Default,0.4229423623034293
sub-17,N1,Default,0.28912200287101486
sub-17,Wake,Vis,-0.762763423162192
sub-17,Wake,Vis,-0.12466378937672037
sub-17,Wake,Vis,0.6784184824190719
sub-17,Wake,Vis,-0.19627499490872424
sub-17,Wake,Vis,-0.1852618224241958
sub-17,Wake,Vis,0.2239830367015374
sub-17,Wake,Vis,-0.3445992539768723
sub-17,Wake,Vis,0.7775850061340137
sub-17,Wake,Vis,-0.05047031857766499
sub-17,Wake,Vis,-0.4711850869191901
sub-17,Wake,SomMot,-1.158396771501021
sub-17,Wake,SomMot,0.08915279934689416
sub-17,Wake,SomMot,0.32892295744599437
sub-17,Wake,SomMot,0.1580052008646067
sub-17,Wake,SomMot,-0.11020011846319437
sub-17,Wake,SomMot,0.4478770210644067
sub-17,Wake,SomMot,-0.11394117606260865
sub-17,Wake,SomMot,0.9775652737459729
sub-17,Wake,SomMot,0.3573963233128188
sub-17,Wake,SomMot,-0.12271516410623737
sub-17,Wake,DorsAttn,-1.0527616958817982
sub-17,Wake,DorsAttn,-0.025269471343446287
sub-17,Wake,DorsAttn,0.8973358989857996
sub-17,Wake,DorsAttn,0.2913802667597762
sub-17,Wake,DorsAttn,-0.09207846254763977
sub-17,Wake,DorsAttn,0.36483640568145437
sub-17,Wake,DorsAttn,-0.08594369644291079
sub-17,Wake,DorsAttn,1.006844835567327
sub-17,Wake,DorsAttn,0.2464155083889983
sub-17,Wake,DorsAttn,-0.3393998901419087
sub-17,Wake,SalVentAttn,-0.7801121416118459
sub-17,Wake,SalVentAttn,0.13127117862034426
sub-17,Wake,SalVentAttn,0.7316072543014073
sub-17,Wake,SalVentAttn,0.6014385120841872
sub-17,Wake,SalVentAttn,-0.12172019353802753
sub-17,Wake,SalVentAttn,0.3734360406323757
sub-17,Wake,SalVentAttn,0.022309686734302434
sub-17,Wake,SalVentAttn,1.312545348731988
sub-17,Wake,SalVentAttn,0.19267331540978375
sub-17,Wake,SalVentAttn,-0.06088398377234208
sub-17,Wake,Limbic,-0.6431807486378855
sub-17,Wake,Limbic,0.19982971659283372
sub-17,Wake,Limbic,0.830825214532305
sub-17,Wake,Limbic,-0.1262670950251136
sub-17,Wake,Limbic,-0.09598538616167482
sub-17,Wake,Limbic,0.32780181546082693
sub-17,Wake,Limbic,0.01893592018934469
sub-17,Wake,Limbic,1.3011154187548781
sub-17,Wake,Limbic,0.1159994830030513
sub-17,Wake,Limbic,-0.11637698405251043
sub-17,Wake,Cont,-0.1359815090717739
sub-17,Wake,Cont,0.26628000179342964
sub-17,Wake,Cont,1.0944408363641709
sub-17,Wake,Cont,0.6199179250740298
sub-17,Wake,Cont,0.23312054620701267
sub-17,Wake,Cont,0.13543512999797
sub-17,Wake,Cont,0.32840095022705573
sub-17,Wake,Cont,1.0061039256166664
sub-17,Wake,Cont,0.7168295089669094
sub-17,Wake,Cont,0.5966367433003024
sub-17,Wake,Default,0.4060502431798514
sub-17,Wake,Default,0.2452233009326197
sub-17,Wake,Default,1.0155952269676765
sub-17,Wake,Default,0.244997705149577
sub-17,Wake,Default,0.45169980504923146
sub-17,Wake,Default,0.11751189991986719
sub-17,Wake,Default,0.19135215597709485
sub-17,Wake,Default,0.7283071083723869
sub-17,Wake,Default,0.6642253578557892
sub-17,Wake,Default,0.078770616611331
sub-17,N1,Vis,-0.3670100244303335
sub-17,N1,Vis,-0.1762871674845239
sub-17,N1,SomMot,-0.11040057601310842
sub-17,N1,SomMot,0.4917595222341136
sub-17,N1,DorsAttn,-0.14483413241059523
sub-17,N1,DorsAttn,-0.11367636218046435
sub-17,N1,SalVentAttn,0.1179179753307378
sub-17,N1,SalVentAttn,1.3035879961503085
sub-17,N1,Limbic,-0.14346732510027854
sub-17,N1,Limbic,0.0605908906423842
sub-17,N1,Cont,0.7465805111730338
sub-17,N1,Cont,-0.0441110436603347
sub-17,N1,Default,0.7019004869867926
sub-17,N1,Default,0.2746206053397531
sub-17,Wake,Vis,-0.06458062828199765
sub-17,Wake,Vis,0.3794218302173459
sub-17,Wake,Vis,0.25686352749553004
sub-17,Wake,Vis,-0.3495655094887778
sub-17,Wake,Vis,-0.38228176399816866
sub-17,Wake,Vis,0.19000583175353092
sub-17,Wake,Vis,0.48063740503095687
sub-17,Wake,SomMot,0.1753091082026884
sub-17,Wake,SomMot,0.5328895165753408
sub-17,Wake,SomMot,1.118723768970743
sub-17,Wake,SomMot,-0.01680423169673387
sub-17,Wake,SomMot,-0.05599300950105386
sub-17,Wake,SomMot,0.32812796263307775
sub-17,Wake,SomMot,0.11266428297659224
sub-17,Wake,DorsAttn,0.09238738108956482
sub-17,Wake,DorsAttn,0.7247046848509836
sub-17,Wake,DorsAttn,1.1920089777023308
sub-17,Wake,DorsAttn,-0.1595904899514422
sub-17,Wake,DorsAttn,-0.0710986200003277
sub-17,Wake,DorsAttn,0.48784536253618177
sub-17,Wake,DorsAttn,0.11063205131941249
sub-17,Wake,SalVentAttn,0.34270819039440625
sub-17,Wake,SalVentAttn,0.724058431357384
sub-17,Wake,SalVentAttn,1.0847410033983538
sub-17,Wake,SalVentAttn,0.5378982428589417
sub-17,Wake,SalVentAttn,0.7089635154457976
sub-17,Wake,SalVentAttn,0.34708560634958946
sub-17,Wake,SalVentAttn,-0.46923808564499375
sub-17,Wake,Limbic,-0.22529184917929898
sub-17,Wake,Limbic,0.2715054612319498
sub-17,Wake,Limbic,1.2481967466941222
sub-17,Wake,Limbic,-0.16900015258828377
sub-17,Wake,Limbic,-0.028050800903660085
sub-17,Wake,Limbic,0.5633449585922609
sub-17,Wake,Limbic,-0.28622638624924435
sub-17,Wake,Cont,0.12579443237312418
sub-17,Wake,Cont,0.7462641053123616
sub-17,Wake,Cont,2.0593153969369973
sub-17,Wake,Cont,0.1935425575354289
sub-17,Wake,Cont,0.29380413203294287
sub-17,Wake,Cont,0.4213588136144841
sub-17,Wake,Cont,0.3962378094665089
sub-17,Wake,Default,0.39358005579033245
sub-17,Wake,Default,0.7494537117118936
sub-17,Wake,Default,1.602798620277008
sub-17,Wake,Default,0.3056263100888406
sub-17,Wake,Default,0.12171250549213189
sub-17,Wake,Default,0.3200314345515094
sub-17,Wake,Default,0.46054202458394833
sub-17,N1,Vis,0.6722738712299694
sub-17,N1,Vis,0.784211553693732
sub-17,N1,Vis,0.24240616104232401
sub-17,N1,SomMot,0.3523732853437349
sub-17,N1,SomMot,0.8999755810529471
sub-17,N1,SomMot,0.3537421278540143
sub-17,N1,DorsAttn,0.19987839466017218
sub-17,N1,DorsAttn,0.7853212101365769
sub-17,N1,DorsAttn,0.2772522307314435
sub-17,N1,SalVentAttn,0.11138456114034022
sub-17,N1,SalVentAttn,1.0639939693419986
sub-17,N1,SalVentAttn,0.9684299148255521
sub-17,N1,Limbic,-1.1779271422533317
sub-17,N1,Limbic,1.5173436386342332
sub-17,N1,Limbic,0.40991675204170225
sub-17,N1,Cont,-0.2978036415163808
sub-17,N1,Cont,0.8665529282035125
sub-17,N1,Cont,0.5224908623043436
sub-17,N1,Default,-0.2896586884452002
sub-17,N1,Default,1.6100038671500496
sub-17,N1,Default,0.27999663765633637
sub-17,N2,Vis,0.44716795888692723
sub-17,N2,SomMot,0.19961807887653146
sub-17,N2,DorsAttn,0.23928731660150848
sub-17,N2,SalVentAttn,1.1486748987994346
sub-17,N2,Limbic,0.8668362189569961
sub-17,N2,Cont,0.438060265382158
sub-17,N2,Default,0.9252911474752992
sub-18,N1,Vis,-0.07236310050522761
sub-18,N1,Vis,0.5735960273631209
sub-18,N1,Vis,0.40681221162184455
sub-18,N1,Vis,-0.12787767044029563
sub-18,N1,Vis,0.34464831205726326
sub-18,N1,Vis,-0.1559810386569045
sub-18,N1,Vis,-0.02189653653778088
sub-18,N1,SomMot,0.5295922537982806
sub-18,N1,SomMot,0.8177993971835474
sub-18,N1,SomMot,0.7021945870357192
sub-18,N1,SomMot,0.3522947291087106
sub-18,N1,SomMot,0.5273411356382438
sub-18,N1,SomMot,-0.19674309957279631
sub-18,N1,SomMot,-0.37051116503544407
sub-18,N1,DorsAttn,0.1734128640323923
sub-18,N1,DorsAttn,0.3689221379038336
sub-18,N1,DorsAttn,0.045252547384726484
sub-18,N1,DorsAttn,0.1135835893901502
sub-18,N1,DorsAttn,0.24971399171332545
sub-18,N1,DorsAttn,0.03696842637793331
sub-18,N1,DorsAttn,-0.4248419612983747
sub-18,N1,SalVentAttn,0.322908297222312
sub-18,N1,SalVentAttn,0.5909145379426637
sub-18,N1,SalVentAttn,0.20480926385835208
sub-18,N1,SalVentAttn,0.253326856558304
sub-18,N1,SalVentAttn,0.47769787850844597
sub-18,N1,SalVentAttn,-0.28478989308789115
sub-18,N1,SalVentAttn,-0.45820974108165674
sub-18,N1,Limbic,0.11949708721769775
sub-18,N1,Limbic,-0.2610175151130896
sub-18,N1,Limbic,0.43818877607869905
sub-18,N1,Limbic,0.26353422059922504
sub-18,N1,Limbic,0.41910830192148235
sub-18,N1,Limbic,0.029061345071678436
sub-18,N1,Limbic,-0.428072149725925
sub-18,N1,Cont,0.4421550543849692
sub-18,N1,Cont,0.38196980157141913
sub-18,N1,Cont,0.013105768976678372
sub-18,N1,Cont,-0.0017686932338913603
sub-18,N1,Cont,-0.0011265697309978946
sub-18,N1,Cont,0.125065371442764
sub-18,N1,Cont,-0.8329045227549852
sub-18,N1,Default,0.5922542790435246
sub-18,N1,Default,0.08014751981733505
sub-18,N1,Default,0.2607895182635718
sub-18,N1,Default,0.14756497764974438
sub-18,N1,Default,0.5858781762717497
sub-18,N1,Default,-0.1196612394013963
sub-18,N1,Default,-0.7275947971546931
sub-18,Wake,Vis,0.7506783243907029
sub-18,Wake,Vis,1.0211054137631836
sub-18,Wake,Vis,0.920902749319813
sub-18,Wake,Vis,1.022376437750853
sub-18,Wake,SomMot,0.8329003396055134
sub-18,Wake,SomMot,0.6083638537361482
sub-18,Wake,SomMot,0.5733709519974115
sub-18,Wake,SomMot,0.29507118808949134
sub-18,Wake,DorsAttn,0.41568991391094257
sub-18,Wake,DorsAttn,0.6489787162746401
sub-18,Wake,DorsAttn,0.9535201735180522
sub-18,Wake,DorsAttn,0.08739277037597515
sub-18,Wake,SalVentAttn,0.9473749256443844
sub-18,Wake,SalVentAttn,1.2774196583301245
sub-18,Wake,SalVentAttn,0.5274014499237573
sub-18,Wake,SalVentAttn,-0.17677238213104787
sub-18,Wake,Limbic,0.15947284641669374
sub-18,Wake,Limbic,-0.19173501647703983
sub-18,Wake,Limbic,0.3792194159066989
sub-18,Wake,Limbic,0.4737047563679126
sub-18,Wake,Cont,0.6325899008406313
sub-18,Wake,Cont,0.7076982671394222
sub-18,Wake,Cont,0.5889292101234498
sub-18,Wake,Cont,1.30910487591754
sub-18,Wake,Default,0.6856397820460738
sub-18,Wake,Default,0.1865803177433167
sub-18,Wake,Default,0.5040313096035725
sub-18,Wake,Default,1.398462551336206
sub-18,N1,Vis,0.49657611499549975
sub-18,N1,Vis,0.133500147092968
sub-18,N1,Vis,0.2863265177315175
sub-18,N1,Vis,-0.26535932695602926
sub-18,N1,Vis,0.17017762986821863
sub-18,N1,Vis,0.4698200596480177
sub-18,N1,SomMot,1.1013009058268173
sub-18,N1,SomMot,0.44096566900704653
sub-18,N1,SomMot,-0.06252760208375428
sub-18,N1,SomMot,-0.29417611887914524
sub-18,N1,SomMot,0.31890529129226053
sub-18,N1,SomMot,0.9224395601820695
sub-18,N1,DorsAttn,1.5823894327558885
sub-18,N1,DorsAttn,0.1976054382691716
sub-18,N1,DorsAttn,-0.004272797241673967
sub-18,N1,DorsAttn,-0.1796589206879354
sub-18,N1,DorsAttn,0.3136270867758264
sub-18,N1,DorsAttn,0.4975525270061371
sub-18,N1,SalVentAttn,0.8575343633243667
sub-18,N1,SalVentAttn,1.0628626297200665
sub-18,N1,SalVentAttn,0.13972927734823334
sub-18,N1,SalVentAttn,-0.18257368731437468
sub-18,N1,SalVentAttn,0.4324278250479239
sub-18,N1,SalVentAttn,0.6924766992790541
sub-18,N1,Limbic,0.3877543643862985
sub-18,N1,Limbic,0.4814777040841906
sub-18,N1,Limbic,0.2835931046395736
sub-18,N1,Limbic,0.11000255987842952
sub-18,N1,Limbic,0.27283241784831735
sub-18,N1,Limbic,-0.14073187499093365
sub-18,N1,Cont,-0.026836789114216685
sub-18,N1,Cont,0.5649545645136038
sub-18,N1,Cont,0.025036097682283504
sub-18,N1,Cont,-0.3116095006212935
sub-18,N1,Cont,0.37059710659801093
sub-18,N1,Cont,0.2859282040730727
sub-18,N1,Default,0.6140367009233886
sub-18,N1,Default,0.7810299206720749
sub-18,N1,Default,-0.10036936655304117
sub-18,N1,Default,0.11718748853945204
sub-18,N1,Default,0.42361879607818653
sub-18,N1,Default,-0.8467479271665262
sub-18,Wake,Vis,-0.10063089020656446
sub-18,Wake,SomMot,0.11243854907710683
sub-18,Wake,DorsAttn,0.7549354317936562
sub-18,Wake,SalVentAttn,0.2098093777589431
sub-18,Wake,Limbic,0.8044072917172393
sub-18,Wake,Cont,0.8062779923249181
sub-18,Wake,Default,0.7615916255054216
sub-18,N1,Vis,0.3360244287003666
sub-18,N1,Vis,-0.2511464075538263
sub-18,N1,Vis,-0.3120702868261764
sub-18,N1,Vis,0.7145812234264931
sub-18,N1,Vis,0.05094268367959512
sub-18,N1,Vis,0.27511763080506935
sub-18,N1,SomMot,0.44784283542681186
sub-18,N1,SomMot,0.20958700015002898
sub-18,N1,SomMot,-0.06844150368229035
sub-18,N1,SomMot,1.758107886430323
sub-18,N1,SomMot,0.2065525757844898
sub-18,N1,SomMot,1.7235820124899521
sub-18,N1,DorsAttn,0.6085086309782765
sub-18,N1,DorsAttn,0.16479788223011485
sub-18,N1,DorsAttn,-0.1501199841107317
sub-18,N1,DorsAttn,1.0334288056562237
sub-18,N1,DorsAttn,0.06082048816612037
sub-18,N1,DorsAttn,0.9598997225646152
sub-18,N1,SalVentAttn,0.5309940673332708
sub-18,N1,SalVentAttn,0.21904867648953497
sub-18,N1,SalVentAttn,-0.0290143547520816
sub-18,N1,SalVentAttn,1.5609678596744434
sub-18,N1,SalVentAttn,1.1428495221464194
sub-18,N1,SalVentAttn,1.975681523350799
sub-18,N1,Limbic,0.29709145227656286
sub-18,N1,Limbic,-0.0794357374620357
sub-18,N1,Limbic,-0.33124770619276256
sub-18,N1,Limbic,0.26025301939555634
sub-18,N1,Limbic,-0.054315137955618736
sub-18,N1,Limbic,1.2662178543570908
sub-18,N1,Cont,0.6890916994604159
sub-18,N1,Cont,0.2180173656246595
sub-18,N1,Cont,0.001817652604705918
sub-18,N1,Cont,1.4114032997554222
sub-18,N1,Cont,-0.3702880445130877
sub-18,N1,Cont,1.283801101282729
sub-18,N1,Default,0.39170574493311355
sub-18,N1,Default,-0.11490273229486377
sub-18,N1,Default,0.2303518489041675
sub-18,N1,Default,0.2997905418615159
sub-18,N1,Default,-0.9952559611606614
sub-18,N1,Default,1.1978360166086452
sub-18,Wake,Vis,0.20454584775554283
sub-18,Wake,Vis,0.3584387769891545
sub-18,Wake,Vis,0.3043588159258259
sub-18,Wake,Vis,-0.18113383160682467
sub-18,Wake,Vis,0.5881482176100393
sub-18,Wake,Vis,0.03997036128762323
sub-18,Wake,Vis,0.47974674950914054
sub-18,Wake,Vis,0.23817135326827776
sub-18,Wake,SomMot,-0.2759259708480308
sub-18,Wake,SomMot,-0.08433023982340657
sub-18,Wake,SomMot,0.09841922457421455
sub-18,Wake,SomMot,-0.6574672039985321
sub-18,Wake,SomMot,0.04123344712556974
sub-18,Wake,SomMot,-0.2729265098318338
sub-18,Wake,SomMot,-0.10146843020366159
sub-18,Wake,SomMot,0.3843943919099097
sub-18,Wake,DorsAttn,-0.10023099333559601
sub-18,Wake,DorsAttn,0.11232152823349308
sub-18,Wake,DorsAttn,-0.05205201600934868
sub-18,Wake,DorsAttn,-0.8388665189271965
sub-18,Wake,DorsAttn,0.012523268724462824
sub-18,Wake,DorsAttn,0.10786582517837162
sub-18,Wake,DorsAttn,0.026095713087543094
sub-18,Wake,DorsAttn,0.37492462523703995
sub-18,Wake,SalVentAttn,-0.5023780789641074
sub-18,Wake,SalVentAttn,0.3006861440068032
sub-18,Wake,SalVentAttn,0.2776672373627543
sub-18,Wake,SalVentAttn,-0.841319020729262
sub-18,Wake,SalVentAttn,0.02649263581730665
sub-18,Wake,SalVentAttn,-0.06285004206304078
sub-18,Wake,SalVentAttn,-0.41901663476972456
sub-18,Wake,SalVentAttn,0.41959035674231887
sub-18,Wake,Limbic,-0.6000217169003617
sub-18,Wake,Limbic,0.4716140828948545
sub-18,Wake,Limbic,0.010640854900144762
sub-18,Wake,Limbic,-0.7524671353238961
sub-18,Wake,Limbic,-0.07380177972093112
sub-18,Wake,Limbic,0.25939323085872057
sub-18,Wake,Limbic,-0.6433343064047018
sub-18,Wake,Limbic,-0.4438238038001438
sub-18,Wake,Cont,-0.07792182432893748
sub-18,Wake,Cont,0.12349460678181963
sub-18,Wake,Cont,0.08865486830808234
sub-18,Wake,Cont,-0.5796947019884613
sub-18,Wake,Cont,0.18217227984755152
sub-18,Wake,Cont,0.09051689627381901
sub-18,Wake,Cont,-0.1546955669849859
sub-18,Wake,Cont,0.3924013254619531
sub-18,Wake,Default,0.1118226344357291
sub-18,Wake,Default,0.7751786752227733
sub-18,Wake,Default,0.26203620118461807
sub-18,Wake,Default,-0.6434359814115036
sub-18,Wake,Default,0.30415788789741055
sub-18,Wake,Default,-0.0070144244137549825
sub-18,Wake,Default,0.019648616953072014
sub-18,Wake,Default,0.6595766626843791
sub-18,N1,Vis,0.36410111811531076
sub-18,N1,Vis,0.011863293444790356
sub-18,N1,Vis,-0.2345079250889665
sub-18,N1,Vis,0.6332879093810656
sub-18,N1,Vis,1.2969742457580222
sub-18,N1,Vis,0.4278104795627852
sub-18,N1,Vis,0.9087640019375401
sub-18,N1,Vis,1.0182153385237103
sub-18,N1,SomMot,0.06317379484562947
sub-18,N1,SomMot,0.13246803367745175
sub-18,N1,SomMot,0.19095712412124524
sub-18,N1,SomMot,0.3881247432917507
sub-18,N1,SomMot,1.088446804829242
sub-18,N1,SomMot,-0.00502238835324255
sub-18,N1,SomMot,0.31367561586569115
sub-18,N1,SomMot,1.1854286376753544
sub-18,N1,DorsAttn,0.00320094302305077
sub-18,N1,DorsAttn,-0.17697892217421218
sub-18,N1,DorsAttn,0.2864359156934248
sub-18,N1,DorsAttn,0.4550824632349631
sub-18,N1,DorsAttn,1.084989009047157
sub-18,N1,DorsAttn,0.14743560409395054
sub-18,N1,DorsAttn,0.6604484591358333
sub-18,N1,DorsAttn,0.8004260325767283
sub-18,N1,SalVentAttn,-0.22626962147634397
sub-18,N1,SalVentAttn,0.1253148550486754
sub-18,N1,SalVentAttn,0.8584732480213348
sub-18,N1,SalVentAttn,0.3500787100579634
sub-18,N1,SalVentAttn,0.9089588067302355
sub-18,N1,SalVentAttn,0.7006874652874735
sub-18,N1,SalVentAttn,0.49141861939196463
sub-18,N1,SalVentAttn,0.8891795907441241
sub-18,N1,Limbic,-0.4926345419354591
sub-18,N1,Limbic,0.3903557959903099
sub-18,N1,Limbic,0.5104974555996477
